forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
4/23/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,62283,44542,9574,8167
4/23/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,66805,44845,16464,5496
4/23/2021 12:00:00 AM,4/25/2021 12:00:00 AM,PJM RTO,62276,48205,10277,3794
4/23/2021 12:00:00 AM,4/26/2021 12:00:00 AM,PJM RTO,60503,46985,9724,3794
4/23/2021 12:00:00 AM,4/27/2021 12:00:00 AM,PJM RTO,56899,43550,9581,3768
4/23/2021 12:00:00 AM,4/28/2021 12:00:00 AM,PJM RTO,56884,42355,10774,3755
4/23/2021 12:00:00 AM,4/29/2021 12:00:00 AM,PJM RTO,54080,40982,9358,3740
4/22/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,64677,43678,12528,8471
4/22/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,59372,43066,8826,7480
4/22/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,60386,43536,11573,5277
4/22/2021 12:00:00 AM,4/25/2021 12:00:00 AM,PJM RTO,60210,46896,9577,3737
4/22/2021 12:00:00 AM,4/26/2021 12:00:00 AM,PJM RTO,58800,45547,9516,3737
4/22/2021 12:00:00 AM,4/27/2021 12:00:00 AM,PJM RTO,56865,43700,9431,3734
4/22/2021 12:00:00 AM,4/28/2021 12:00:00 AM,PJM RTO,55918,41935,10261,3722
4/21/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,63856,46886,8131,8839
4/21/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,61532,44922,10280,6330
4/21/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,56810,43106,8022,5682
4/21/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,57909,44899,8712,4298
4/21/2021 12:00:00 AM,4/25/2021 12:00:00 AM,PJM RTO,57634,46687,6654,4293
4/21/2021 12:00:00 AM,4/26/2021 12:00:00 AM,PJM RTO,55278,44669,6402,4207
4/21/2021 12:00:00 AM,4/27/2021 12:00:00 AM,PJM RTO,53806,42512,7587,3707
4/20/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,66737,47974,10812,7951
4/20/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,63380,47772,9370,6238
4/20/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,57839,45354,8090,4395
4/20/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,55049,43723,7227,4099
4/20/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,57053,45349,8021,3683
4/20/2021 12:00:00 AM,4/25/2021 12:00:00 AM,PJM RTO,57043,46828,6537,3678
4/20/2021 12:00:00 AM,4/26/2021 12:00:00 AM,PJM RTO,54629,44753,6198,3678
4/19/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,63605,49115,7809,6681
4/19/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,63342,48397,9480,5465
4/19/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,59941,47088,7945,4908
4/19/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,55178,45618,5967,3593
4/19/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,53157,43816,5768,3573
4/19/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,55382,45539,6299,3544
4/19/2021 12:00:00 AM,4/25/2021 12:00:00 AM,PJM RTO,55361,47018,4804,3539
4/18/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,61852,48606,8326,4920
4/18/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,62595,49115,8844,4636
4/18/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,61417,48397,9070,3950
4/18/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,59367,48222,7573,3572
4/18/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,55924,46752,5595,3577
4/18/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,53129,43816,5756,3557
4/18/2021 12:00:00 AM,4/24/2021 12:00:00 AM,PJM RTO,55342,45539,6287,3516
4/17/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,63876,48691,10107,5078
4/17/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,61421,48533,8552,4336
4/17/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,62101,49042,8790,4269
4/17/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,60380,48279,8473,3628
4/17/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,58294,48104,6636,3554
4/17/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,55484,46634,5291,3559
4/17/2021 12:00:00 AM,4/23/2021 12:00:00 AM,PJM RTO,52774,43698,5537,3539
4/16/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,59937,43154,10244,6539
4/16/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,64440,49547,10681,4212
4/16/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,61457,49686,7977,3794
4/16/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,60729,49576,7381,3772
4/16/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,57620,46445,7497,3678
4/16/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,56166,46103,6393,3670
4/16/2021 12:00:00 AM,4/22/2021 12:00:00 AM,PJM RTO,53479,44612,5197,3670
4/15/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,61624,42803,11837,6984
4/15/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,59863,42251,12025,5587
4/15/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,64349,49200,10910,4239
4/15/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,61006,48783,8365,3858
4/15/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,59051,48041,7174,3836
4/15/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,53636,44024,5922,3690
4/15/2021 12:00:00 AM,4/21/2021 12:00:00 AM,PJM RTO,52419,43307,5426,3686
4/14/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,60944,41046,13075,6823
4/14/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,61610,43339,12182,6089
4/14/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,58743,42772,10813,5158
4/14/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,61016,48161,9070,3785
4/14/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,57634,47296,6574,3764
4/14/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,56329,46064,6521,3744
4/14/2021 12:00:00 AM,4/20/2021 12:00:00 AM,PJM RTO,52122,43136,5695,3291
4/13/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,60194,40861,12882,6451
4/13/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,62018,41046,15000,5972
4/13/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,61052,43490,12980,4582
4/13/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,59508,42923,12019,4566
4/13/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,61693,48312,9691,3690
4/13/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,58275,47447,7159,3669
4/13/2021 12:00:00 AM,4/19/2021 12:00:00 AM,PJM RTO,54996,45890,5459,3647
4/12/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,59016,40909,11126,6981
4/12/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,58732,40946,12379,5407
4/12/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,60473,41131,13973,5369
4/12/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,59169,43535,11547,4087
4/12/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,57980,42968,10925,4087
4/12/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,60653,48357,8988,3308
4/12/2021 12:00:00 AM,4/18/2021 12:00:00 AM,PJM RTO,57361,47492,6582,3287
4/11/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,56487,41246,9890,5351
4/11/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,58034,41209,11562,5263
4/11/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,57563,40391,12746,4426
4/11/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,59042,40663,13973,4406
4/11/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,58098,43067,11544,3487
4/11/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,56909,42500,10922,3487
4/11/2021 12:00:00 AM,4/17/2021 12:00:00 AM,PJM RTO,60174,47889,8988,3297
4/10/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,57101,39724,10772,6605
4/10/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,56725,41912,10566,4247
4/10/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,56986,41361,11330,4295
4/10/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,56923,40543,12810,3570
4/10/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,58411,40815,14047,3549
4/10/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,58147,43069,11538,3540
4/10/2021 12:00:00 AM,4/16/2021 12:00:00 AM,PJM RTO,56958,42502,10916,3540
4/9/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,51371,34849,11487,5035
4/9/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,55436,41415,10402,3619
4/9/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,56789,43603,9892,3294
4/9/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,56400,42480,11000,2920
4/9/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,55974,41042,11993,2939
4/9/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,55823,40588,12318,2917
4/9/2021 12:00:00 AM,4/15/2021 12:00:00 AM,PJM RTO,57579,43167,11512,2900
4/8/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,53300,34111,13394,5795
4/8/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,51213,34896,12575,3742
4/8/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,54832,41415,10276,3141
4/8/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,56141,43559,9766,2816
4/8/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,55176,41881,10670,2625
4/8/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,54820,40998,11183,2639
4/8/2021 12:00:00 AM,4/14/2021 12:00:00 AM,PJM RTO,54925,40544,11760,2621
4/7/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,53236,33275,14125,5836
4/7/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,50320,32871,13515,3934
4/7/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,49619,34896,11492,3231
4/7/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,53894,41033,10313,2548
4/7/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,54905,42557,9800,2548
4/7/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,53643,40879,10216,2548
4/7/2021 12:00:00 AM,4/13/2021 12:00:00 AM,PJM RTO,53835,40616,10657,2562
4/6/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,51881,31481,13563,6837
4/6/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,49150,32545,13241,3364
4/6/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,49380,33381,12652,3347
4/6/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,48912,35406,10643,2863
4/6/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,53317,41229,9616,2472
4/6/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,53862,42287,9103,2472
4/6/2021 12:00:00 AM,4/12/2021 12:00:00 AM,PJM RTO,52713,40609,9632,2472
4/5/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,48921,31356,10856,6709
4/5/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,50774,31525,13370,5879
4/5/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,47686,32079,12064,3543
4/5/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,47604,32871,11368,3365
4/5/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,48125,34896,10352,2877
4/5/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,52421,40719,9243,2459
4/5/2021 12:00:00 AM,4/11/2021 12:00:00 AM,PJM RTO,53649,42287,8903,2459
4/4/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,42769,27809,7888,7072
4/4/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,48390,30116,12371,5903
4/4/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,49319,30285,13599,5435
4/4/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,47269,32079,12060,3130
4/4/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,47193,32871,11364,2958
4/4/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,47722,34896,10356,2470
4/4/2021 12:00:00 AM,4/10/2021 12:00:00 AM,PJM RTO,52390,40719,9247,2424
4/3/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,42323,27875,7610,6838
4/3/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,43576,29437,8465,5674
4/3/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,47006,30673,11537,4796
4/3/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,47673,30842,12471,4360
4/3/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,47141,32636,11564,2941
4/3/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,47363,33428,11166,2769
4/3/2021 12:00:00 AM,4/9/2021 12:00:00 AM,PJM RTO,47535,34905,10158,2472
4/2/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,39066,24262,7204,7600
4/2/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,42941,28075,8291,6575
4/2/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,43445,29477,7779,6189
4/2/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,45307,30673,9926,4708
4/2/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,46498,30842,11335,4321
4/2/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,46088,32636,10484,2968
4/2/2021 12:00:00 AM,4/8/2021 12:00:00 AM,PJM RTO,46313,33428,10091,2794
4/1/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,41095,23721,9615,7759
4/1/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,39994,24797,9306,5891
4/1/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,42001,28610,8437,4954
4/1/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,42364,29457,7953,4954
4/1/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,43294,30700,9824,2770
4/1/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,44170,30869,10540,2761
4/1/2021 12:00:00 AM,4/7/2021 12:00:00 AM,PJM RTO,44913,32663,9560,2690
3/31/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,40818,23456,8637,8725
3/31/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,39799,23985,9675,6139
3/31/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,38773,25061,8219,5493
3/31/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,40553,27451,8264,4838
3/31/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,40844,28298,7708,4838
3/31/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,41923,29541,9748,2634
3/31/2021 12:00:00 AM,4/6/2021 12:00:00 AM,PJM RTO,40897,29710,8553,2634
3/30/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,42993,26361,8157,8475
3/30/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,41498,25252,9202,7044
3/30/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,40589,24894,10129,5566
3/30/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,39538,25825,8210,5503
3/30/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,40099,27935,7307,4857
3/30/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,39818,28247,6714,4857
3/30/2021 12:00:00 AM,4/5/2021 12:00:00 AM,PJM RTO,40901,29490,8758,2653
3/29/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,45946,26932,10072,8942
3/29/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,39947,26329,7544,6074
3/29/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,38683,25252,7362,6069
3/29/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,38492,24894,7780,5818
3/29/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,36194,24755,5700,5739
3/29/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,36196,25957,4910,5329
3/29/2021 12:00:00 AM,4/4/2021 12:00:00 AM,PJM RTO,37396,27339,4728,5329
3/28/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,46345,26746,10791,8808
3/28/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,45200,26976,10965,7259
3/28/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,40257,26373,7969,5915
3/28/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,38793,25252,7628,5913
3/28/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,38027,24894,7454,5679
3/28/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,35808,24755,5374,5679
3/28/2021 12:00:00 AM,4/3/2021 12:00:00 AM,PJM RTO,36148,25957,4910,5281
3/27/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,43751,25474,10139,8138
3/27/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,47192,26746,12980,7466
3/27/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,44525,26855,11104,6566
3/27/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,37980,26373,7808,3799
3/27/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,36666,25252,7626,3788
3/27/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,35857,24894,7452,3511
3/27/2021 12:00:00 AM,4/2/2021 12:00:00 AM,PJM RTO,33638,24755,5372,3511
3/26/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,41408,22755,12226,6427
3/26/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,42174,26337,10915,4922
3/26/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,42476,27609,10312,4555
3/26/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,41332,27718,9292,4322
3/26/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,36487,26856,6358,3273
3/26/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,35205,25889,6054,3262
3/26/2021 12:00:00 AM,4/1/2021 12:00:00 AM,PJM RTO,35219,25531,6724,2964
3/25/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,41496,22728,9846,8922
3/25/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,38823,22955,11588,4280
3/25/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,41185,26707,10342,4136
3/25/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,41130,27979,9042,4109
3/25/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,39143,27819,7254,4070
3/25/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,35810,26883,5902,3025
3/25/2021 12:00:00 AM,3/31/2021 12:00:00 AM,PJM RTO,34410,25916,5480,3014
3/24/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,44146,23392,13510,7244
3/24/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,38634,22378,10683,5573
3/24/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,37604,22685,10730,4189
3/24/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,39729,26413,9351,3965
3/24/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,37484,26615,6931,3938
3/24/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,36948,26457,6592,3899
3/24/2021 12:00:00 AM,3/30/2021 12:00:00 AM,PJM RTO,33604,25521,5229,2854
3/23/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,44903,23309,13321,8273
3/23/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,43304,23392,13464,6448
3/23/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,38438,22378,10396,5664
3/23/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,37352,22685,10402,4265
3/23/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,39522,26389,8971,4162
3/23/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,37575,26591,6849,4135
3/23/2021 12:00:00 AM,3/29/2021 12:00:00 AM,PJM RTO,36659,26433,6091,4135
3/22/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,44731,24815,12659,7257
3/22/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,42703,24151,13299,5253
3/22/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,41557,23392,13555,4610
3/22/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,36887,22378,10683,3826
3/22/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,36971,22685,10855,3431
3/22/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,38427,26444,8663,3320
3/22/2021 12:00:00 AM,3/28/2021 12:00:00 AM,PJM RTO,36577,26570,6687,3320
3/21/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,44722,23781,14585,6356
3/21/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,44669,25010,14219,5440
3/21/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,41082,24151,13287,3644
3/21/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,40538,23392,13543,3603
3/21/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,36317,22378,10647,3292
3/21/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,36784,22685,10855,3244
3/21/2021 12:00:00 AM,3/27/2021 12:00:00 AM,PJM RTO,38237,26444,8663,3130
3/20/2021 12:00:00 AM,3/20/2021 12:00:00 AM,PJM RTO,45739,23811,15418,6510
3/20/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,46235,23992,16334,5909
3/20/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,44703,25221,14343,5139
3/20/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,40280,24303,12601,3376
3/20/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,40380,23544,13501,3335
3/20/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,36204,22530,10357,3317
3/20/2021 12:00:00 AM,3/26/2021 12:00:00 AM,PJM RTO,36943,22837,10837,3269
3/19/2021 12:00:00 AM,3/19/2021 12:00:00 AM,PJM RTO,39934,20808,11955,7171
3/19/2021 12:00:00 AM,3/20/2021 12:00:00 AM,PJM RTO,45878,23963,15778,6137
3/19/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,45237,24144,15456,5637
3/19/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,42755,25373,13308,4074
3/19/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,39387,24455,11711,3221
3/19/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,38213,22460,12575,3178
3/19/2021 12:00:00 AM,3/25/2021 12:00:00 AM,PJM RTO,35143,22530,9445,3168
3/18/2021 12:00:00 AM,3/18/2021 12:00:00 AM,PJM RTO,37702,20571,10371,6760
3/18/2021 12:00:00 AM,3/19/2021 12:00:00 AM,PJM RTO,40209,21811,12967,5431
3/18/2021 12:00:00 AM,3/20/2021 12:00:00 AM,PJM RTO,43369,24813,13426,5130
3/18/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,42925,24994,12845,5086
3/18/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,40210,25372,10815,4023
3/18/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,35761,23370,9218,3173
3/18/2021 12:00:00 AM,3/24/2021 12:00:00 AM,PJM RTO,34903,22459,9315,3129
3/17/2021 12:00:00 AM,3/17/2021 12:00:00 AM,PJM RTO,36395,19502,8840,8053
3/17/2021 12:00:00 AM,3/18/2021 12:00:00 AM,PJM RTO,36162,20650,10008,5504
3/17/2021 12:00:00 AM,3/19/2021 12:00:00 AM,PJM RTO,37177,21810,10835,4532
3/17/2021 12:00:00 AM,3/20/2021 12:00:00 AM,PJM RTO,39323,24661,10278,4384
3/17/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,38244,24842,9018,4384
3/17/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,35569,25220,7028,3321
3/17/2021 12:00:00 AM,3/23/2021 12:00:00 AM,PJM RTO,33614,23218,7075,3321
3/16/2021 12:00:00 AM,3/16/2021 12:00:00 AM,PJM RTO,35044,19894,8161,6989
3/16/2021 12:00:00 AM,3/17/2021 12:00:00 AM,PJM RTO,36631,19768,10491,6372
3/16/2021 12:00:00 AM,3/18/2021 12:00:00 AM,PJM RTO,36479,20916,10054,5509
3/16/2021 12:00:00 AM,3/19/2021 12:00:00 AM,PJM RTO,36841,21981,10291,4569
3/16/2021 12:00:00 AM,3/20/2021 12:00:00 AM,PJM RTO,38720,24637,9747,4336
3/16/2021 12:00:00 AM,3/21/2021 12:00:00 AM,PJM RTO,38836,26065,8435,4336
3/16/2021 12:00:00 AM,3/22/2021 12:00:00 AM,PJM RTO,35063,25196,6594,3273
