datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,zone,da_temperature_set
10/16/2018 2:00:00 PM,10/16/2018 10:00:00 AM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,PE,59-DAY
10/16/2018 2:00:00 PM,10/16/2018 10:00:00 AM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,PEP,59-DAY
10/16/2018 2:00:00 PM,10/16/2018 10:00:00 AM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,PL,59-DAY
10/16/2018 2:00:00 PM,10/16/2018 10:00:00 AM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,PN,59-DAY
10/16/2018 2:00:00 PM,10/16/2018 10:00:00 AM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,PS,59-DAY
10/16/2018 3:00:00 PM,10/16/2018 11:00:00 AM,10/16/2018 5:00:00 PM,10/16/2018 1:00:00 PM,DAY,50-DAY
10/16/2018 3:00:00 PM,10/16/2018 11:00:00 AM,10/16/2018 5:00:00 PM,10/16/2018 1:00:00 PM,DEOK,50-DAY
10/16/2018 3:00:00 PM,10/16/2018 11:00:00 AM,10/16/2018 8:00:00 PM,10/16/2018 4:00:00 PM,DUQ,50-DAY
10/16/2018 4:00:00 PM,10/16/2018 12:00:00 PM,10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,DOM,68-DAY
10/16/2018 4:00:00 PM,10/16/2018 12:00:00 PM,10/17/2018 1:00:00 AM,10/16/2018 9:00:00 PM,EKPC,59-DAY
10/16/2018 5:00:00 PM,10/16/2018 1:00:00 PM,10/17/2018 12:00:00 AM,10/16/2018 8:00:00 PM,AEP,59-DAY
10/16/2018 5:00:00 PM,10/16/2018 1:00:00 PM,10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,DAY,59-DAY
10/16/2018 5:00:00 PM,10/16/2018 1:00:00 PM,10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,DEOK,59-DAY
10/16/2018 6:00:00 PM,10/16/2018 2:00:00 PM,10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,AP,59-DAY
10/16/2018 6:00:00 PM,10/16/2018 2:00:00 PM,10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,ATSI,59-DAY
10/16/2018 8:00:00 PM,10/16/2018 4:00:00 PM,10/16/2018 9:00:00 PM,10/16/2018 5:00:00 PM,DUQ,59-DAY
10/16/2018 9:00:00 PM,10/16/2018 5:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,DUQ,50-DAY
10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,AP,50-DAY
10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,ATSI,50-DAY
10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,DAY,50-DAY
10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,DEOK,50-DAY
10/16/2018 11:00:00 PM,10/16/2018 7:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,DOM,59-DAY
10/17/2018 12:00:00 AM,10/16/2018 8:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,AEP,50-DAY
10/17/2018 1:00:00 AM,10/16/2018 9:00:00 PM,10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,EKPC,50-DAY
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,AE,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,AEP,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,AP,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,ATSI,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,BC,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,CE,32-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,DAY,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,DEOK,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,DOM,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,DPL,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,DUQ,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,EKPC,50-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,JC,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,ME,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,PE,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,PEP,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,PL,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,PN,59-NIGHT
10/17/2018 3:00:00 AM,10/16/2018 11:00:00 PM,10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,PS,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,AE,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,AEP,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,AP,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,ATSI,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,BC,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,CE,32-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 10:00:00 AM,10/17/2018 6:00:00 AM,DAY,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,DEOK,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,DOM,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,DPL,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 3:00:00 AM,DUQ,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,EKPC,50-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,JC,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,ME,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,PE,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,PEP,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,PL,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,PN,59-NIGHT
10/17/2018 4:00:00 AM,10/17/2018 12:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,PS,59-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,AE,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,BC,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,DPL,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,JC,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,ME,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,PE,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,PEP,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,PL,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,PN,50-NIGHT
10/17/2018 6:00:00 AM,10/17/2018 2:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,PS,50-NIGHT
10/17/2018 7:00:00 AM,10/17/2018 3:00:00 AM,10/17/2018 8:00:00 AM,10/17/2018 4:00:00 AM,DUQ,41-NIGHT
10/17/2018 8:00:00 AM,10/17/2018 4:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,DUQ,50-NIGHT
10/17/2018 10:00:00 AM,10/17/2018 6:00:00 AM,10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,DAY,41-NIGHT
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,AE,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,AEP,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,AP,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,ATSI,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,BC,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,CE,32-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 12:00:00 PM,10/17/2018 8:00:00 AM,DAY,41-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 12:00:00 PM,10/17/2018 8:00:00 AM,DEOK,41-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 2:00:00 PM,10/17/2018 10:00:00 AM,DOM,59-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,DPL,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,DUQ,41-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 2:00:00 PM,10/17/2018 10:00:00 AM,EKPC,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,JC,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,ME,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,PE,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,PEP,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,PL,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,PN,50-DAY
10/17/2018 11:00:00 AM,10/17/2018 7:00:00 AM,10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,PS,50-DAY
10/17/2018 12:00:00 PM,10/17/2018 8:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,DAY,50-DAY
10/17/2018 12:00:00 PM,10/17/2018 8:00:00 AM,10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,DEOK,50-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,AE,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,BC,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,DPL,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,DUQ,50-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,JC,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,ME,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,PE,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,PEP,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,PL,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,PN,59-DAY
10/17/2018 1:00:00 PM,10/17/2018 9:00:00 AM,10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,PS,59-DAY
10/17/2018 2:00:00 PM,10/17/2018 10:00:00 AM,10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,DOM,68-DAY
10/17/2018 2:00:00 PM,10/17/2018 10:00:00 AM,10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,EKPC,59-DAY
10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,10/18/2018 12:00:00 AM,10/17/2018 8:00:00 PM,AEP,59-DAY
10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,10/17/2018 11:00:00 PM,10/17/2018 7:00:00 PM,AP,59-DAY
10/17/2018 3:00:00 PM,10/17/2018 11:00:00 AM,10/17/2018 11:00:00 PM,10/17/2018 7:00:00 PM,DEOK,59-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,AE,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,BC,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,DAY,59-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,DPL,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,JC,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,ME,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,PE,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,PEP,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,PL,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,PN,68-DAY
10/17/2018 4:00:00 PM,10/17/2018 12:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,PS,68-DAY
10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,10/17/2018 7:00:00 PM,10/17/2018 3:00:00 PM,ATSI,59-DAY
10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,10/17/2018 9:00:00 PM,10/17/2018 5:00:00 PM,DOM,77-DAY
10/17/2018 6:00:00 PM,10/17/2018 2:00:00 PM,10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,EKPC,68-DAY
10/17/2018 7:00:00 PM,10/17/2018 3:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,ATSI,50-DAY
10/17/2018 9:00:00 PM,10/17/2018 5:00:00 PM,10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,DOM,68-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,AE,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,BC,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,DAY,50-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,DPL,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,EKPC,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,JC,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,ME,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,PE,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,PEP,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,PL,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,PN,59-DAY
10/17/2018 10:00:00 PM,10/17/2018 6:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,PS,59-DAY
10/17/2018 11:00:00 PM,10/17/2018 7:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,AP,50-DAY
10/17/2018 11:00:00 PM,10/17/2018 7:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,DEOK,50-DAY
10/18/2018 12:00:00 AM,10/17/2018 8:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,AEP,50-DAY
10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,DOM,59-DAY
10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,DUQ,41-DAY
10/18/2018 1:00:00 AM,10/17/2018 9:00:00 PM,10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,EKPC,50-DAY
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,AE,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,AEP,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,AP,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,ATSI,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,BC,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,CE,32-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,DAY,41-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,DEOK,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,DOM,59-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,DPL,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,DUQ,41-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,EKPC,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,JC,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,ME,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,PE,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,PEP,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,PL,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,PN,50-NIGHT
10/18/2018 3:00:00 AM,10/17/2018 11:00:00 PM,10/19/2018 4:00:00 AM,10/19/2018 12:00:00 AM,PS,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,AE,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 5:00:00 AM,10/18/2018 1:00:00 AM,AEP,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 7:00:00 AM,10/18/2018 3:00:00 AM,AP,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,ATSI,41-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,BC,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,CE,32-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,DAY,41-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 5:00:00 AM,10/18/2018 1:00:00 AM,DEOK,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 9:00:00 AM,10/18/2018 5:00:00 AM,DOM,59-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,DPL,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,DUQ,41-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 8:00:00 AM,10/18/2018 4:00:00 AM,EKPC,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,JC,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,ME,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,PE,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,PEP,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,PL,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,PN,50-NIGHT
10/18/2018 4:00:00 AM,10/18/2018 12:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,PS,50-NIGHT
10/18/2018 5:00:00 AM,10/18/2018 1:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,AEP,41-NIGHT
10/18/2018 5:00:00 AM,10/18/2018 1:00:00 AM,10/18/2018 11:00:00 AM,10/18/2018 7:00:00 AM,DEOK,41-NIGHT
